aff_url,aff_title
https://controlthet.com/products/harrow-vibe-squash-racquet-nick-sachvie-signature-series,"Harrow Vibe Squash Racquet, Nick  Sachvie Signature Series"
https://controlthet.com/products/harrow-retro-court-shorts,Harrow Retro Court Shorts
https://controlthet.com/products/dunlop-hyperfibre-evolution-squash-racquet,Dunlop Hyperfibre+ Evolution  Squash Racquet
https://controlthet.com/products/head-graphene-touch-speed-135-squash-racquet,Head Graphene Touch Speed 135 Squash Racquet
https://controlthet.com/products/harrow-m140-squash-racquet-2016,Harrow M140 Squash Racquet (2016)
https://controlthet.com/products/tecnifibre-dynergy-ap-130-squash-racquet,Tecnifibre Dynergy AP 130 Squash Racquet
https://controlthet.com/products/salming-pro-training-shorts,Salming Pro Training Shorts
https://controlthet.com/products/salming-x3m-sticky-overgrip,Salming X3M Sticky Overgrip
https://controlthet.com/products/head-sprint-pro-indoor-court-shoes-black-lime,Head Sprint Pro Indoor Court Shoes Black/Lime
https://controlthet.com/products/harrow-dynasty-racquet-bag,Harrow Dynasty Racquet Bag
https://controlthet.com/products/harrow-spark-black-royal-squash-racquet,Harrow Spark Black/Royal Squash Racquet
https://controlthet.com/products/tecnifibre-tour-endurance-backpack,Tecnifibre Tour Endurance Backpack
https://controlthet.com/products/head-gravity-backpack,HEAD Gravity Backpack
https://controlthet.com/products/dunlop-hyperfibre-xt-revelation-junior-squash-racquet,Dunlop Hyperfibre XT Revelation Junior Squash Racquet
https://controlthet.com/products/head-graphene-360-speed-120-slimbody-squash-racquet,Head Graphene 360 Speed 120 Slimbody Squash Racquet
https://controlthet.com/products/tecnifibre-air-endurance-backpack-black-orange,Tecnifibre Air Endurance Backpack Black/Orange
https://controlthet.com/products/tecnifibre-air-endurance-12r-racquet-bag-black-orange,Tecnifibre Air Endurance 12R Racquet Bag Black/Orange
https://controlthet.com/products/black-knight-ion-cannon-squash-racquet,Black Knight Ion Cannon Squash Racquet
https://controlthet.com/products/oliver-gearbag-black-blue-racquet-bag,Oliver Gearbag Black/Blue Racquet Bag
https://controlthet.com/products/salming-fusione-feather-squash-racquet,Salming Fusione Feather Squash Racquet
https://controlthet.com/products/dunlop-precision-ultimate-squash-racquet-18-19,Dunlop Precision Ultimate Squash Racquet (18/19)
https://controlthet.com/products/head-graphene-touch-radical-120-slimbody-squash-racquet,Head Graphene Touch Radical 120 Slimbody Squash Racquet
https://controlthet.com/products/salming-falco-limoges-blue-blue-atol-womens-indoor-court-shoes,Salming Falco Limoges Blue/Blue Atol Women's Indoor Court Shoes
https://controlthet.com/products/yonex-aerus-2-ladies-pink-indoor-court-shoes,Yonex Aerus 2 Ladies Pink Indoor Court Shoes
https://controlthet.com/products/salming-psa-short-wristband-2-0,Salming PSA Short Wristband 2.0
https://controlthet.com/products/salming-knitted-headband-blue,Salming Knitted Headband Blue
